# File generated by CMD 3.8 (http://stev.oapd.inaf.it/cmd) on Tue Nov  4 12:59:30 UTC 2025
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: SDSS <i>ugriz</i>
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z mbolmag  umag    gmag    rmag    imag    zmag
0.011307 -0.12000 6.95000 22.0330772400 2.6310479434   19.365  5.221  3.7148  0.315    3  0.000  0.444   235.84   102.98    68.85    49.43    41.25  3 -4.43e-06      0.00 6.785e-01 3.100e-01 1.442e-03 1.851e-03 4.314e-03 -1.000 1.152e-02 -8.283 -5.483 -7.644 -8.393 -8.590 -8.677
0.011307 -0.12000 6.95000 22.0414600372 2.6310493721   19.355  5.221  3.7107  0.299    3  0.000  0.441   245.67   106.08    70.83    50.87    42.45  3 -4.39e-06      0.00 6.761e-01 3.124e-01 1.422e-03 1.905e-03 4.281e-03 -1.000 1.151e-02 -8.282 -5.400 -7.608 -8.383 -8.589 -8.682
0.011307 -0.12000 6.95000 22.0510234833 2.6310510006   19.344  5.220  3.7056  0.279    3  0.000  0.437   258.13   109.96    73.29    52.67    43.96  3 -4.34e-06      0.00 6.733e-01 3.152e-01 1.399e-03 1.966e-03 4.242e-03 -1.000 1.151e-02 -8.281 -5.298 -7.563 -8.370 -8.586 -8.686
0.011307 -0.12000 6.95000 22.0605983734 2.6310526293   19.333  5.220  3.7002  0.257    3  0.000  0.434   267.15   114.28    76.04    54.68    45.64  3 -4.27e-06      0.00 6.705e-01 3.179e-01 1.377e-03 2.028e-03 4.204e-03 -1.000 1.150e-02 -8.280 -5.189 -7.515 -8.355 -8.583 -8.690
0.011307 -0.12000 6.95000 22.0697746277 2.6310541888   19.323  5.220  3.6946  0.235    3  0.000  0.430   276.45   118.94    79.00    56.84    47.45  3  -4.2e-06      0.00 6.679e-01 3.206e-01 1.355e-03 2.087e-03 4.167e-03 -1.000 1.150e-02 -8.279 -5.052 -7.462 -8.338 -8.576 -8.691
0.011307 -0.12000 6.95000 22.0784549713 2.6310556626   19.314  5.219  3.6889  0.212    3  0.000  0.427   286.36   123.93    82.16    59.15    49.39  3 -4.13e-06      0.00 6.654e-01 3.231e-01 1.334e-03 2.143e-03 4.132e-03 -1.000 1.149e-02 -8.278 -4.907 -7.406 -8.319 -8.569 -8.693
0.011307 -0.12000 6.95000 22.0866279602 2.6310570490   19.306  5.219  3.6829  0.189    3  0.000  0.424   296.92   129.28    85.55    61.63    51.46  3 -4.06e-06      0.00 6.630e-01 3.255e-01 1.315e-03 2.195e-03 4.099e-03 -1.000 1.149e-02 -8.276 -4.766 -7.348 -8.300 -8.560 -8.693
0.011307 -0.12000 6.95000 22.0943069458 2.6310583505   19.299  5.218  3.6768  0.165    3  0.000  0.421   308.22   135.05    89.19    64.29    53.69  3    -4e-06      0.00 6.608e-01 3.277e-01 1.297e-03 2.243e-03 4.069e-03 -1.000 1.148e-02 -8.275 -4.607 -7.282 -8.282 -8.552 -8.693
0.011307 -0.12000 6.95000 22.1015090942 2.6310595703   19.292  5.218  3.6705  0.140    3  0.000  0.419   320.27   141.23    93.08    67.14    56.08  0 -3.94e-06      0.00 6.588e-01 3.297e-01 1.281e-03 2.288e-03 4.042e-03 -1.000 1.148e-02 -8.274 -4.387 -7.202 -8.262 -8.544 -8.694
0.011307 -0.12000 6.95000 22.1082592010 2.6310607127   19.286  5.217  3.6640  0.114    3  0.000  0.416   333.34   147.99    97.33    70.26    58.68  0 -3.86e-06      0.00 6.569e-01 3.316e-01 1.265e-03 2.329e-03 4.016e-03 -1.000 1.148e-02 -8.273 -4.171 -7.120 -8.236 -8.532 -8.692
0.011307 -0.12000 6.95000 22.1114711761 2.6310612560   19.283  5.217  3.6605  0.100    3  0.000  0.415   340.41   151.66    99.63    71.94    60.10  0 -3.83e-06      0.00 6.560e-01 3.325e-01 1.258e-03 2.349e-03 4.003e-03 -1.000 1.147e-02 -8.272 -4.058 -7.076 -8.221 -8.525 -8.690
0.011307 -0.12000 6.95000 22.1145763397 2.6310617811   19.281  5.217  3.6569  0.086    3  0.000  0.414   347.90   155.56   102.08    73.74    61.60  0  -3.8e-06      0.00 6.551e-01 3.334e-01 1.251e-03 2.368e-03 3.991e-03 -1.000 1.147e-02 -8.272 -3.936 -7.029 -8.202 -8.515 -8.687
0.011307 -0.12000 6.95000 22.1175804138 2.6310622889   19.279  5.216  3.6532  0.072    3  0.000  0.413   355.91   159.75   104.71    75.67    63.21  0 -3.75e-06      0.00 6.543e-01 3.343e-01 1.244e-03 2.387e-03 3.980e-03 -1.000 1.147e-02 -8.271 -3.814 -6.984 -8.181 -8.503 -8.684
0.011307 -0.12000 6.95000 22.1204833984 2.6310627795   19.276  5.216  3.6492  0.056    3  0.000  0.412   364.57   164.30   107.55    77.75    64.96  0 -3.72e-06      0.00 6.535e-01 3.351e-01 1.237e-03 2.405e-03 3.969e-03 -1.000 1.147e-02 -8.270 -3.686 -6.935 -8.157 -8.490 -8.679
0.011307 -0.12000 6.95000 22.1232910156 2.6310632539   19.274  5.216  3.6450  0.040    3  0.000  0.411   373.97   169.26   110.65    80.03    66.87  0 -3.67e-06      0.00 6.527e-01 3.359e-01 1.231e-03 2.422e-03 3.958e-03 -1.000 1.147e-02 -8.269 -3.547 -6.882 -8.131 -8.475 -8.674
0.011307 -0.12000 6.95000 22.1260032654 2.6310637119   19.272  5.215  3.6405  0.022    3  0.000  0.410   384.24   174.70   114.04    82.52    68.95  0 -3.62e-06      0.00 6.519e-01 3.366e-01 1.225e-03 2.439e-03 3.947e-03 -1.000 1.147e-02 -8.268 -3.398 -6.824 -8.102 -8.459 -8.668
0.011307 -0.12000 6.95000 22.1286220551 2.6310641541   19.271  5.215  3.6357  0.003    3  0.000  0.409   395.60   180.74   117.80    85.29    71.27  0 -3.57e-06      0.00 6.512e-01 3.374e-01 1.219e-03 2.455e-03 3.937e-03 -1.000 1.146e-02 -8.266 -3.235 -6.759 -8.068 -8.440 -8.661
0.011307 -0.12000 6.95000 22.1311511993 2.6310645810   19.269  5.214  3.6304 -0.017    3  0.000  0.408   408.33   187.55   122.04    88.40    73.88  0 -3.52e-06      0.00 6.505e-01 3.381e-01 1.213e-03 2.470e-03 3.928e-03 -1.000 1.146e-02 -8.265 -3.072 -6.691 -8.030 -8.419 -8.652
0.011307 -0.12000 6.95000 22.1335926056 2.6310649930   19.267  5.213  3.6246 -0.040    3  0.000  0.407   422.84   195.35   126.88    91.97    76.87  0 -3.47e-06      0.00 6.498e-01 3.388e-01 1.208e-03 2.485e-03 3.918e-03 -1.000 1.146e-02 -8.263 -2.897 -6.612 -7.985 -8.393 -8.640
0.011307 -0.12000 6.95000 22.1359519958 2.6310653911   19.266  5.212  3.6180 -0.065    3  0.000  0.406   439.86   204.56   132.59    96.17    80.39  0  -3.4e-06      0.00 6.491e-01 3.394e-01 1.202e-03 2.500e-03 3.909e-03 -1.000 1.146e-02 -8.260 -2.700 -6.519 -7.931 -8.363 -8.627
0.011307 -0.12000 6.95000 22.1370868683 2.6310655826   19.265  5.211  3.6146 -0.078    3  0.000  0.406   448.82   209.43   135.60    98.39    82.25  0 -3.33e-06      0.00 6.488e-01 3.397e-01 1.200e-03 2.507e-03 3.905e-03 -1.000 1.146e-02 -8.258 -2.601 -6.469 -7.900 -8.346 -8.619
0.011307 -0.12000 6.95000 22.1384353638 2.6310658100   19.264  5.210  3.6101 -0.095    3  0.000  0.406   460.63   215.88   139.59   101.33    84.71  0 -3.27e-06      0.00 6.484e-01 3.401e-01 1.197e-03 2.515e-03 3.900e-03 -1.000 1.146e-02 -8.256 -2.473 -6.404 -7.861 -8.325 -8.609
0.011307 -0.12000 6.95000 22.1396713257 2.6310660184   19.263  5.209  3.6057 -0.112    3  0.000  0.405   472.65   222.47   143.65   104.32    87.22  0 -3.22e-06      0.00 6.481e-01 3.405e-01 1.194e-03 2.523e-03 3.895e-03 -1.000 1.146e-02 -8.253 -2.354 -6.335 -7.816 -8.301 -8.598
0.011307 -0.12000 6.95000 22.1407585144 2.6310662018   19.263  5.208  3.6016 -0.127    3  0.000  0.405   483.99   228.72   147.50   107.16    89.60  0 -3.16e-06      0.00 6.478e-01 3.408e-01 1.191e-03 2.530e-03 3.891e-03 -1.000 1.146e-02 -8.250 -2.243 -6.269 -7.774 -8.278 -8.587
0.011307 -0.12000 6.95000 22.1414928436 2.6310663256   19.262  5.207  3.5985 -0.138    3  0.000  0.404   492.60   233.47   150.43   109.32    91.41  0 -3.12e-06      0.00 6.476e-01 3.410e-01 1.190e-03 2.534e-03 3.888e-03 -1.000 1.146e-02 -8.248 -2.161 -6.218 -7.740 -8.260 -8.579
0.011307 -0.12000 6.95000 22.1424140930 2.6310664809   19.262  5.206  3.5945 -0.153    3  0.000  0.404   503.86   239.72   154.27   112.16    93.79  0 -3.07e-06      0.00 6.473e-01 3.412e-01 1.188e-03 2.540e-03 3.884e-03 -1.000 1.146e-02 -8.245 -2.056 -6.148 -7.691 -8.236 -8.569
0.011307 -0.12000 6.95000 22.1435642242 2.6310666748   19.261  5.204  3.5895 -0.171    3  0.000  0.404   518.18   247.69   159.17   115.77    96.82  0 -3.01e-06      0.00 6.470e-01 3.416e-01 1.185e-03 2.547e-03 3.880e-03 -1.000 1.146e-02 -8.239 -1.917 -6.054 -7.627 -8.203 -8.554
0.011307 -0.12000 6.95000 22.1446189880 2.6310668525   19.261  5.201  3.5852 -0.186    3  0.000  0.403   530.16   254.38   163.27   118.80    99.36  0 -2.93e-06      0.00 6.467e-01 3.419e-01 1.183e-03 2.553e-03 3.876e-03 -1.000 1.146e-02 -8.233 -1.751 -5.949 -7.557 -8.171 -8.542
0.011307 -0.12000 6.95000 22.1455173492 2.6310670039   19.261  5.198  3.5820 -0.196    3  0.000  0.403   538.12   258.85   166.01   120.83   101.06  0 -2.88e-06      0.00 6.464e-01 3.421e-01 1.181e-03 2.559e-03 3.872e-03 -1.000 1.145e-02 -8.226 -1.622 -5.868 -7.504 -8.146 -8.530
0.011307 -0.12000 6.95000 22.1466770172 2.6310671994   19.260  5.194  3.5788 -0.204    3  0.000  0.403   545.15   262.80   168.43   122.61   102.56  0 -2.78e-06      0.00 6.461e-01 3.424e-01 1.178e-03 2.566e-03 3.868e-03 -1.000 1.145e-02 -8.214 -1.507 -5.783 -7.440 -8.114 -8.514
0.011307 -0.12000 6.95000 22.1484394073 2.6310674963   19.259  5.187  3.5758 -0.209    3  0.000  0.402   549.64   265.33   169.97   123.76   103.52  0 -2.67e-06      0.00 6.456e-01 3.429e-01 1.174e-03 2.577e-03 3.861e-03 -1.000 1.145e-02 -8.198 -1.437 -5.705 -7.369 -8.076 -8.492
0.011307 -0.12000 6.95000 22.1503887177 2.6310678247   19.259  5.178  3.5740 -0.208    3  0.000  0.401   548.35   264.60   169.53   123.43   103.24  0 -2.58e-06      0.00 6.451e-01 3.435e-01 1.170e-03 2.589e-03 3.854e-03 -1.000 1.145e-02 -8.176 -1.385 -5.644 -7.312 -8.040 -8.466
0.011307 -0.12000 6.95000 22.1528167725 2.6310682336   19.258  5.167  3.5715 -0.207    3  0.000  0.400   547.52   264.14   169.24   123.22   103.06  0  -2.4e-06      0.00 6.444e-01 3.442e-01 1.164e-03 2.604e-03 3.844e-03 -1.000 1.145e-02 -8.148 -1.318 -5.567 -7.239 -7.994 -8.433
0.011307 -0.12000 6.95000 22.1546020508 2.6310685343   19.257  5.173  3.5689 -0.223    3  0.000  0.400   561.23   271.87   173.97   126.72   106.00  0 -2.37e-06      0.00 6.439e-01 3.447e-01 1.160e-03 2.615e-03 3.838e-03 -1.000 1.145e-02 -8.162 -1.277 -5.519 -7.197 -7.988 -8.442
0.011307 -0.12000 6.95000 22.1564025879 2.6310688374   19.257  5.186  3.5667 -0.245    3  0.000  0.397   580.86   283.01   180.77   131.75   110.22  0  -2.5e-06      0.00 6.434e-01 3.452e-01 1.147e-03 2.633e-03 3.831e-03 -1.000 1.145e-02 -8.195 -1.259 -5.493 -7.175 -8.002 -8.472
0.011307 -0.12000 6.95000 22.1597728729 2.6310694046   19.256  5.198  3.5649 -0.264    3  0.000  0.391   598.34   292.97   186.85   136.24   113.99  0 -2.69e-06      0.00 6.424e-01 3.461e-01 1.122e-03 2.669e-03 3.817e-03 -1.000 1.145e-02 -8.225 -1.247 -5.474 -7.159 -8.017 -8.499
0.011307 -0.12000 6.95000 22.1708412170 2.6310712661   19.251  5.205  3.5637 -0.275    3  0.000  0.385   608.71   298.92   190.46   138.92   116.23  0 -2.81e-06      0.00 6.393e-01 3.492e-01 1.090e-03 2.743e-03 3.775e-03 -1.000 1.144e-02 -8.241 -1.238 -5.459 -7.147 -8.023 -8.512
0.011307 -0.12000 6.95000 22.1854362488 2.6310737175   19.244  5.217  3.5618 -0.295    3  0.000  0.375   627.86   309.93   197.16   143.88   120.40  0 -2.98e-06      0.00 6.340e-01 3.545e-01 1.048e-03 2.859e-03 3.702e-03 -1.000 1.146e-02 -8.272 -1.225 -5.439 -7.130 -8.037 -8.540
0.011307 -0.12000 6.95000 22.2044143677 2.6310768995   19.235  5.248  3.5574 -0.345    3  0.000  0.360   677.55   338.76   214.63   156.85   131.27  0 -3.44e-06      0.00 6.271e-01 3.615e-01 9.815e-04 3.026e-03 3.604e-03 -1.000 1.147e-02 -8.350 -1.203 -5.382 -7.073 -8.071 -8.608
0.011307 -0.12000 6.95000 22.2086296082 2.6310776054   19.232  5.271  3.5546 -0.378    3  0.000  0.354   713.58   359.88   227.40   166.33   139.22  0 -3.84e-06      0.00 6.245e-01 3.640e-01 9.544e-04 3.094e-03 3.566e-03 -1.000 1.146e-02 -8.406 -1.197 -5.349 -7.037 -8.097 -8.658
0.011307 -0.12000 6.95000 22.2193984985 2.6310794074   19.221  5.335  3.5472 -0.472    3  0.000  0.347   825.10   426.38   267.36   196.05   164.17  0 -5.23e-06      0.00 6.216e-01 3.670e-01 9.243e-04 3.175e-03 3.516e-03 -1.000 1.142e-02 -8.566 -1.190 -5.248 -6.923 -8.168 -8.797
0.011307 -0.12000 6.95000 22.2229785919 2.6310800060   19.218  5.356  3.5448 -0.503    3  0.000  0.346   865.54   450.88   282.02   206.97   173.33  0  -5.8e-06      0.00 6.210e-01 3.676e-01 9.195e-04 3.192e-03 3.504e-03 -1.000 1.142e-02 -8.620 -1.192 -5.207 -6.873 -8.187 -8.841
0.011307 -0.12000 6.95000 22.2276382446 2.6310807848   19.219  5.387  3.5413 -0.548    3  0.000  0.346   928.14   489.17   304.85   223.99   187.63  0 -6.74e-06      0.00 6.201e-01 3.685e-01 9.140e-04 3.214e-03 3.486e-03 -1.000 1.148e-02 -8.698 -1.228 -5.164 -6.806 -8.215 -8.903
0.011307 -0.12000 6.95000 22.2285041809 2.6310809295   19.220  5.393  3.5407 -0.556    3  0.000  0.346   940.39   496.71   309.33   227.34   190.44  0 -6.93e-06      0.00 6.199e-01 3.687e-01 9.131e-04 3.219e-03 3.482e-03 -1.000 1.149e-02 -8.712 -1.234 -5.156 -6.793 -8.220 -8.915
#isochrone terminated
